 9.0761   90.834   241.78    DOSE     3  -19.2000   168.1300   12.900    0.03  0.0503  0.5417
 9.0740   90.849   241.89     GNW     3  -19.2000   168.1300   12.900   -0.11  0.0536  0.5417
 9.1199   90.523   242.71    HOOD     3  -19.2000   168.1300   12.900    0.77  0.0561  0.5417
 9.0973   90.682   241.39    LRIV     3  -19.2000   168.1300   12.900    0.48  0.0541  0.5417
 8.9971   91.396   242.63    RATT     3  -19.2000   168.1300   12.900   -1.20  0.0521  0.5417
 8.8929   92.125   242.76    SHUK     3  -19.2000   168.1300   12.900   -1.20  0.0566  0.5417
10.6934   76.047   294.93    C06D     5   26.9400   139.9400  511.500   -0.97  0.0581  0.5417
10.7492   75.581   294.13    E04D     5   26.9400   139.9400  511.500   -0.58  0.0577  0.5417
10.7595   75.495   293.95    F04D     5   26.9400   139.9400  511.500    0.38  0.0602  0.5417
10.6621   76.310   294.49    H04D     5   26.9400   139.9400  511.500    0.38  0.0572  0.5417
10.6691   76.251   294.29    I03D     5   26.9400   139.9400  511.500    0.29  0.0578  0.5417
10.6004   76.827   294.85    I04A     5   26.9400   139.9400  511.500   -0.68  0.0524  0.5417
10.5450   77.293   295.40    I05D     5   26.9400   139.9400  511.500    0.70  0.0588  0.5417
10.6890   76.084   294.05    J01D     5   26.9400   139.9400  511.500   -0.08  0.0599  0.5417
10.4816   77.815   295.68    J05D     5   26.9400   139.9400  511.500    0.89  0.0577  0.5417
10.6653   76.283   294.40    BUCK     5   26.9400   139.9400  511.500    0.82  0.0587  0.5417
10.4850   77.787   295.76    PINE     5   26.9400   139.9400  511.500    0.28  0.0564  0.5417
10.3188   79.155   297.75    BRAN     5   26.9400   139.9400  511.500    0.65  0.0530  0.5417
10.4976   77.683   296.72    DAVN     5   26.9400   139.9400  511.500   -1.13  0.0549  0.5417
10.6033   76.802   295.89    OMAK     5   26.9400   139.9400  511.500   -1.36  0.0596  0.5417
10.7350   75.699   294.43    RATT     5   26.9400   139.9400  511.500    0.40  0.0574  0.5417
 9.0031   91.344   236.91     BBB     6  -20.6800   168.3400   17.200    0.92  0.0520  0.5417
 8.8342   92.506   240.93    A04D     6  -20.6800   168.3400   17.200   -0.12  0.0549  0.5417
 8.8144   92.640   241.36    B05D     6  -20.6800   168.3400   17.200   -0.19  0.0510  0.5417
 8.7357   93.186   242.22    C06D     6  -20.6800   168.3400   17.200   -0.31  0.0525  0.5417
 8.9504   91.704   240.61    D03D     6  -20.6800   168.3400   17.200    1.21  0.0573  0.5417
 8.9748   91.537   240.96    E04D     6  -20.6800   168.3400   17.200    0.66  0.0513  0.5417
 9.0461   91.039   240.63    F04D     6  -20.6800   168.3400   17.200    0.68  0.0527  0.5417
 8.9246   91.888   241.73    F05D     6  -20.6800   168.3400   17.200    0.30  0.0546  0.5417
 9.0197   91.231   241.78    I05D     6  -20.6800   168.3400   17.200    0.05  0.0613  0.5417
 9.0794   90.799   241.83    J05D     6  -20.6800   168.3400   17.200    1.19  0.0528  0.5417
 8.7057   94.025   244.57     BMO     6  -20.6800   168.3400   17.200    0.08  0.0592  0.5417
 8.6788   94.555   244.70    BRAN     6  -20.6800   168.3400   17.200   -0.83  0.0555  0.5417
 8.6715   94.700   244.10    DAVN     6  -20.6800   168.3400   17.200   -0.74  0.0519  0.5417
 8.9281   91.863   240.70    DOSE     6  -20.6800   168.3400   17.200    0.91  0.0524  0.5417
 9.0446   91.049   239.53    FORK     6  -20.6800   168.3400   17.200    0.62  0.0540  0.5417
 8.9265   91.874   240.80     GNW     6  -20.6800   168.3400   17.200   -0.91  0.0599  0.5417
 8.9799   91.503   241.58    HOOD     6  -20.6800   168.3400   17.200    0.30  0.0537  0.5417
 8.9482   91.720   240.32    LRIV     6  -20.6800   168.3400   17.200    0.58  0.0506  0.5417
 8.6911   94.312   243.37    OMAK     6  -20.6800   168.3400   17.200   -1.56  0.0519  0.5417
 8.8481   92.413   241.54    RATT     6  -20.6800   168.3400   17.200   -2.39  0.0540  0.5417
 8.7387   93.165   241.69    SHUK     6  -20.6800   168.3400   17.200   -0.45  0.0545  0.5417
 8.6413   95.249   142.85    B05D    12  -36.6300   -73.5600   17.800   -2.12  0.0550  0.5417
 8.6817   94.496   143.71    C06D    12  -36.6300   -73.5600   17.800   -1.46  0.0538  0.5417
 8.6523   95.076   142.20    D03D    12  -36.6300   -73.5600   17.800   -0.66  0.0514  0.5417
 8.7026   94.084   142.61    E04D    12  -36.6300   -73.5600   17.800   -0.88  0.0549  0.5417
 8.7115   93.895   142.32    F04D    12  -36.6300   -73.5600   17.800    0.42  0.0509  0.5417
 8.7497   93.086   143.39    F05D    12  -36.6300   -73.5600   17.800    1.85  0.0523  0.5417
 8.8288   92.541   142.56    H04D    12  -36.6300   -73.5600   17.800   -1.49  0.0509  0.5417
 8.8057   92.698   141.83    I02D    12  -36.6300   -73.5600   17.800    1.40  0.0530  0.5417
 8.8871   92.155   142.17    I03D    12  -36.6300   -73.5600   17.800    0.74  0.0518  0.5417
 8.9340   91.819   142.80    I04A    12  -36.6300   -73.5600   17.800   -1.07  0.0524  0.5417
 8.9376   91.793   143.52    I05D    12  -36.6300   -73.5600   17.800    0.35  0.0538  0.5417
 8.9097   91.993   141.80    J01D    12  -36.6300   -73.5600   17.800    1.65  0.0530  0.5417
 9.0172   91.246   143.01    J04D    12  -36.6300   -73.5600   17.800    1.05  0.0538  0.5417
 9.0651   90.901   143.60    J05D    12  -36.6300   -73.5600   17.800    1.49  0.0549  0.5417
 8.9791   91.507   141.98    K02D    12  -36.6300   -73.5600   17.800    1.44  0.0534  0.5417
 9.3670   88.752   143.22    O03D    12  -36.6300   -73.5600   17.800    0.35  0.0504  0.5417
 9.9483   84.414   147.33    R11A    12  -36.6300   -73.5600   17.800    2.83  0.0536  0.5417
 8.8511   92.391   142.40    BUCK    12  -36.6300   -73.5600   17.800   -0.66  0.0597  0.5417
 9.0261   91.183   143.80    PINE    12  -36.6300   -73.5600   17.800    1.72  0.0532  0.5417
 9.1123   90.562   146.29     BMO    12  -36.6300   -73.5600   17.800   -0.11  0.0506  0.5417
 9.3207   89.095   150.34     BOZ    12  -36.6300   -73.5600   17.800   -0.90  0.0524  0.5417
 8.9853   91.464   146.34    BRAN    12  -36.6300   -73.5600   17.800   -0.10  0.0542  0.5417
 8.7220   93.379   145.56    DAVN    12  -36.6300   -73.5600   17.800   -1.50  0.0516  0.5417
 8.6466   95.172   142.27    DOSE    12  -36.6300   -73.5600   17.800   -0.61  0.0536  0.5417
 8.6567   94.990   142.38     GNW    12  -36.6300   -73.5600   17.800   -1.91  0.0600  0.5417
 8.8032   92.715   143.28    HOOD    12  -36.6300   -73.5600   17.800    0.76  0.0510  0.5417
 8.6835   94.461   143.10    RATT    12  -36.6300   -73.5600   17.800   -2.59  0.0565  0.5417
 8.6565   95.006   141.95    A04D    13  -35.6700   -73.6100   12.000   -1.38  0.0556  0.5417
 8.6874   94.398   142.40    B05D    13  -35.6700   -73.6100   12.000   -2.55  0.0556  0.5417
 8.7183   93.641   143.27    C06D    13  -35.6700   -73.6100   12.000   -0.71  0.0544  0.5417
 8.6958   94.232   141.74    D03D    13  -35.6700   -73.6100   12.000   -0.23  0.0527  0.5417
 8.7294   93.243   142.14    E04D    13  -35.6700   -73.6100   12.000   -0.80  0.0602  0.5417
 8.8767   92.244   142.93    F05D    13  -35.6700   -73.6100   12.000    1.71  0.0517  0.5417
 8.9513   91.711   142.08    H04D    13  -35.6700   -73.6100   12.000   -1.47  0.0543  0.5417
 8.9282   91.876   141.33    I02D    13  -35.6700   -73.6100   12.000    1.42  0.0551  0.5417
 9.0068   91.332   141.68    I03D    13  -35.6700   -73.6100   12.000    0.58  0.0516  0.5417
 9.0545   90.992   142.31    I04A    13  -35.6700   -73.6100   12.000   -1.08  0.0536  0.5417
 9.0592   90.958   143.04    I05D    13  -35.6700   -73.6100   12.000    0.98  0.0558  0.5417
 9.0291   91.177   141.29    J01D    13  -35.6700   -73.6100   12.000    1.69  0.0544  0.5417
 9.1353   90.419   142.52    J04D    13  -35.6700   -73.6100   12.000    0.90  0.0555  0.5417
 9.1854   90.070   143.12    J05D    13  -35.6700   -73.6100   12.000    1.69  0.0519  0.5417
 9.0964   90.691   141.47    K02D    13  -35.6700   -73.6100   12.000    1.40  0.0513  0.5417
 9.4798   87.939   142.70    O03D    13  -35.6700   -73.6100   12.000    0.66  0.0519  0.5417
10.0591   83.578   146.85    R11A    13  -35.6700   -73.6100   12.000    3.29  0.0512  0.5417
 8.9729   91.564   141.91    BUCK    13  -35.6700   -73.6100   12.000   -1.46  0.0534  0.5417
 9.1457   90.348   143.32    PINE    13  -35.6700   -73.6100   12.000    2.31  0.0522  0.5417
 9.2353   89.706   145.86     BMO    13  -35.6700   -73.6100   12.000   -0.11  0.0501  0.5417
 9.4426   88.212   149.96     BOZ    13  -35.6700   -73.6100   12.000   -0.42  0.0512  0.5417
 9.1086   90.603   145.91    BRAN    13  -35.6700   -73.6100   12.000   -0.58  0.0514  0.5417
 8.8350   92.514   145.14    DAVN    13  -35.6700   -73.6100   12.000   -1.40  0.0516  0.5417
 8.6911   94.326   141.81    DOSE    13  -35.6700   -73.6100   12.000   -0.18  0.0528  0.5417
 8.7003   94.145   141.92     GNW    13  -35.6700   -73.6100   12.000   -1.70  0.0602  0.5417
 8.9282   91.876   142.81    HOOD    13  -35.6700   -73.6100   12.000    1.40  0.0503  0.5417
 8.6663   94.815   141.42    LRIV    13  -35.6700   -73.6100   12.000    0.18  0.0546  0.5417
 8.7222   93.378   144.36    OMAK    13  -35.6700   -73.6100   12.000   -2.65  0.0525  0.5417
 8.6723   94.697   142.67    SHUK    13  -35.6700   -73.6100   12.000   -1.50  0.0526  0.5417
 8.7324   90.981   226.23     BBB    15  -25.9500   178.4700  567.500   -0.76  0.0517  0.5417
 8.7207   91.246   230.31    A04D    15  -25.9500   178.4700  567.500   -0.80  0.0523  0.5417
 8.7203   91.269   230.75    B05D    15  -25.9500   178.4700  567.500   -0.96  0.0510  0.5417
 8.7113   91.680   231.63    C06D    15  -25.9500   178.4700  567.500   -1.14  0.0510  0.5417
 8.8280   90.291   230.01    D03D    15  -25.9500   178.4700  567.500    0.07  0.0527  0.5417
 8.8370   90.227   230.24    D04D    15  -25.9500   178.4700  567.500    1.28  0.0593  0.5417
 8.8794   89.938   230.39    E04D    15  -25.9500   178.4700  567.500   -0.25  0.0511  0.5417
 8.9518   89.399   230.07    F04D    15  -25.9500   178.4700  567.500    0.48  0.0520  0.5417
 8.8540   90.107   231.19    F05D    15  -25.9500   178.4700  567.500   -0.00  0.0508  0.5417
 9.0682   88.548   230.29    H04D    15  -25.9500   178.4700  567.500    0.17  0.0509  0.5417
 9.1875   87.672   229.51    I02D    15  -25.9500   178.4700  567.500    0.51  0.0520  0.5417
 9.1862   87.682   229.88    I03D    15  -25.9500   178.4700  567.500    0.78  0.0536  0.5417
 9.1061   88.264   230.54    I04A    15  -25.9500   178.4700  567.500   -0.25  0.0507  0.5417
 8.9790   89.205   231.29    I05D    15  -25.9500   178.4700  567.500    0.20  0.0519  0.5417
 9.2757   87.012   229.48    J01D    15  -25.9500   178.4700  567.500    1.21  0.0571  0.5417
 9.1313   88.082   230.76    J04D    15  -25.9500   178.4700  567.500    0.54  0.0528  0.5417
 9.0605   88.606   231.37    J05D    15  -25.9500   178.4700  567.500    1.12  0.0580  0.5417
 9.2969   86.859   229.69    K02D    15  -25.9500   178.4700  567.500    1.40  0.0563  0.5417
 9.3573   86.403   231.09    O03D    15  -25.9500   178.4700  567.500   -0.86  0.0528  0.5417
 8.9955   89.086   235.20    R11A    15  -25.9500   178.4700  567.500    0.04  0.0534  0.5417
 8.9953   89.088   231.57    PINE    15  -25.9500   178.4700  567.500    1.04  0.0517  0.5417
 8.7059   91.801   234.11     BMO    15  -25.9500   178.4700  567.500    0.04  0.0504  0.5417
 8.4563   95.533   238.03     BOZ    15  -25.9500   178.4700  567.500    0.74  0.0579  0.5417
 8.6709   92.502   234.20    BRAN    15  -25.9500   178.4700  567.500   -0.64  0.0526  0.5417
 8.6445   93.002   233.52    DAVN    15  -25.9500   178.4700  567.500   -0.71  0.0509  0.5417
 8.8029   90.468   230.10    DOSE    15  -25.9500   178.4700  567.500   -0.20  0.0544  0.5417
 8.8974   89.804   228.92    FORK    15  -25.9500   178.4700  567.500    0.22  0.0572  0.5417
 8.8060   90.446   230.21     GNW    15  -25.9500   178.4700  567.500   -0.34  0.0513  0.5417
 8.9180   89.650   231.06    HOOD    15  -25.9500   178.4700  567.500    0.17  0.0504  0.5417
 8.8105   90.415   229.71    LRIV    15  -25.9500   178.4700  567.500   -0.07  0.0506  0.5417
 8.6574   92.770   232.78    OMAK    15  -25.9500   178.4700  567.500   -1.06  0.0517  0.5417
 8.7446   90.892   230.96    RATT    15  -25.9500   178.4700  567.500   -1.17  0.0532  0.5417
 8.7032   91.855   231.07    SHUK    15  -25.9500   178.4700  567.500   -0.79  0.0514  0.5417
 9.5906   86.709   125.91     BBB    16  -18.2800   -69.7300  126.300   -1.08  0.0532  0.5417
10.2220   81.866   130.02    A04D    16  -18.2800   -69.7300  126.300    0.21  0.0523  0.5417
10.2979   81.262   130.47    B05D    16  -18.2800   -69.7300  126.300   -1.04  0.0510  0.5417
10.4018   80.432   131.40    C06D    16  -18.2800   -69.7300  126.300    0.16  0.0512  0.5417
10.2927   81.303   129.58    D03D    16  -18.2800   -69.7300  126.300    0.55  0.0511  0.5417
10.4053   80.405   129.88    E04D    16  -18.2800   -69.7300  126.300    0.45  0.0538  0.5417
10.4137   80.338   129.46    F04D    16  -18.2800   -69.7300  126.300    1.76  0.0529  0.5417
10.5557   79.198   129.46    H04D    16  -18.2800   -69.7300  126.300   -1.71  0.0548  0.5417
10.5119   79.553   128.53    I02D    16  -18.2800   -69.7300  126.300    0.85  0.0556  0.5417
